strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
Shank3B,male,Deterministic,2,Het,ASD306,1196,1.1905280760869772,0.5380000000004657,0.05896183932786666,2.039091023550077,0.22050000000035652,11.444999999999709,session,93
Shank3B,male,Deterministic,2,Het,ASD313,954,2.2173427536687815,1.3294995000005656,0.07126567892490815,2.20117521587156,0.4095000000015716,11.473998999999822,session,93
Shank3B,male,Deterministic,2,Het,ASD314,939,2.525798188498447,1.2274999999999636,0.08812090180192761,2.700298213343757,0.3674999999998363,11.478500000000167,session,93
Shank3B,male,Deterministic,2,WT,ASD014,1158,1.4032945198617852,0.7604999999994106,0.049843246981314156,1.6961357416915215,0.32150000000001455,10.837000000001353,session,93
Shank3B,male,Deterministic,2,WT,ASD104,545,2.167877965137599,1.4440000000013242,0.08606431237590015,2.0091916026803927,0.39899900000000343,11.46099999999933,session,93
Shank3B,male,Deterministic,2,WT,ASD139,943,1.4616661961824506,0.8529969999999594,0.054013324408883436,1.658657643553493,0.3084929999999986,11.180121999999756,session,93
Shank3B,male,Deterministic,2,WT,ASD178,651,1.6334868556067663,0.9513229999997748,0.07067779640848836,1.8033228882424208,0.4135040000001027,11.06595600000037,session,93
Shank3B,male,Deterministic,2,WT,ASD198,756,1.1870670582010592,0.5889149999998153,0.05750959622241236,1.5812524672533081,0.3093380000000252,11.517786999999771,session,93
Shank3B,male,Deterministic,2,WT,ASD248,1016,1.6799406033464654,1.054332499999873,0.05310463851596704,1.6926973368036329,0.32733299999995324,11.434654999997292,session,93
Shank3B,male,Deterministic,2,WT,ASD268,733,1.7574846684856515,1.0438229999999749,0.064243223372357,1.739319278400407,0.3491649999998572,11.316122000000178,session,93
