strain,sex,schedule_label,session,genotype,A_ID,n_trials,mean_itl,median_itl,sem_itl,sd_itl,min_itl,max_itl,cut_scope,percentile
SHANK3B,female,Deterministic,1,WT,ASD237,518,2.933802725868733,1.7213320000009844,0.15783908653381243,3.592356581576373,0.5486669999991136,25.57064100000025,session,95
SHANK3B,female,Deterministic,1,WT,ASD238,907,2.0236234762954792,1.2064989999998943,0.08923180764573302,2.6873444428697,0.545998999998119,25.02550099999985,session,95
SHANK3B,female,Deterministic,1,WT,ASD263,940,3.497797909574423,1.7343319999999949,0.14051992157235974,4.3082592142511515,0.42133299999841256,26.20130699999936,session,95
SHANK3B,female,Deterministic,1,WT,ASD265,940,2.1584861776595656,1.08725000000004,0.09943675163400817,3.0486730754529954,0.36850000000004,25.04650000000038,session,95
SHANK3B,female,Deterministic,1,WT,ASD277,875,2.286233164571443,0.9633320000002641,0.11269515218824874,3.3335675575711656,0.38666600000033213,24.936641000000236,session,95
SHANK3B,female,Deterministic,1,WT,ASD307,1244,2.294993415594878,1.2043325000004188,0.08857260672898963,3.123989866898368,0.4513329999972484,25.966640000000552,session,95
SHANK3B,female,Deterministic,1,WT,ASD358,270,7.444455840740644,5.573061500001131,0.3827346729584964,6.288972417561931,0.47482599999784725,26.205723000000035,session,95
SHANK3B,female,Deterministic,2,Het,ASD015,994,2.4149853993963557,1.4164995000001,0.08739482837636914,2.75536365853464,0.42649500000004537,24.993502000001172,session,95
SHANK3B,female,Deterministic,2,Het,ASD016,908,2.5834401486784206,1.685998500000096,0.09341647989965679,2.8149223710243647,0.4906670000000304,26.33797400000003,session,95
SHANK3B,female,Deterministic,2,Het,ASD107,446,3.0757850986547353,1.9191625000007662,0.15869029624785488,3.3513346766566663,0.604331000000002,26.192401000000245,session,95
SHANK3B,female,Deterministic,2,Het,ASD156,619,2.995441281098546,0.980664999999135,0.18397810299472322,4.577321960947404,0.32333300000004783,26.627973000000566,session,95
SHANK3B,female,Deterministic,2,Het,ASD159,294,4.1841841122449,2.167075000001205,0.28980962878004174,4.96919999139559,0.4019989999997051,26.631726999999955,session,95
SHANK3B,female,Deterministic,2,Het,ASD221,734,4.212597950953645,2.196240499999476,0.17990130354069464,4.873964258945749,0.5135030000019469,26.66972700000042,session,95
SHANK3B,female,Deterministic,2,Het,ASD253,649,3.8490115346685934,1.6370010000027833,0.19929500996939947,5.077135722841993,0.43800000000010186,26.784504000000197,session,95
SHANK3B,female,Deterministic,2,Het,ASD254,646,2.062517027863772,0.9939995000002,0.1355973224666135,3.4464134217522613,0.3719999999993888,26.368641000000935,session,95
SHANK3B,female,Deterministic,2,Het,ASD287,1072,2.61042444309701,1.021749500000169,0.1193797974491965,3.908663023825409,0.36999999999898137,25.47949999999946,session,95
SHANK3B,female,Deterministic,2,Het,ASD352,130,5.901791392307695,3.9649035000002186,0.47705428561474,5.439255728961516,0.6063360000000557,25.48806500000046,session,95
SHANK3B,female,Deterministic,2,Het,ASD390,762,4.5559245406823745,2.411750000000211,0.1730055662881426,4.775705768429507,0.4904999999998836,26.537000000000262,session,95
SHANK3B,female,Deterministic,2,WT,ASD106,738,3.6980958292682566,1.6978234999996857,0.17932314239203642,4.871520355622839,0.4591649999999845,26.36205599999994,session,95
